TIC ID,class,confidence
236868059,Negative,0.95371598
274456131,Negative,0.95371181
150431320,Negative,0.95371139
38595365,Negative,0.95370704
150167138,Negative,0.95369619
312813731,Negative,0.95369297
260001421,Negative,0.95369297
79515814,Negative,0.9536919
167343224,Negative,0.95369005
232604331,Negative,0.953689396
415592240,Negative,0.95368624
153799799,Negative,0.95368451
96591407,Negative,0.95368439
150430694,Negative,0.95368344
13914408,Negative,0.95368171
22317810,Negative,0.95367986
293481624,Negative,0.95367813
289220158,Negative,0.95367736
188694569,Negative,0.95367527
350657544,Negative,0.95367289
366079023,Negative,0.95367008
184063395,Negative,0.95366925
229105399,Negative,0.95366758
309702607,Negative,0.95366567
453123083,Negative,0.953664899
454547075,Negative,0.95366347
92155723,Negative,0.95365697
163059942,Negative,0.953655
393892084,Negative,0.953655
370107934,Negative,0.95365298
293344619,Negative,0.95365167
357890575,Negative,0.95365155
372757493,Negative,0.95365047
349902661,Negative,0.95364797
260046330,Negative,0.95364773
142279928,Negative,0.95364678
309966377,Negative,0.953646
268054982,Negative,0.95364469
318008184,Negative,0.95363885
401493109,Negative,0.95363855
22812472,Negative,0.95363754
259513405,Negative,0.95363647
448940383,Negative,0.95363075
259356016,Negative,0.9536292
468337172,Negative,0.95362824
13023735,Negative,0.95362377
158563172,Negative,0.95362377
393896765,Negative,0.9536227
366715630,Negative,0.95362175
281564222,Negative,0.95362163
55010930,Negative,0.95362109
376986392,Negative,0.95362031
234343279,Negative,0.95362002
186852791,Negative,0.9536196
52646953,Negative,0.95361835
265208183,Negative,0.95361698
243210762,Negative,0.9536162
38574788,Negative,0.95361555
300140905,Negative,0.95361501
388989581,Negative,0.95360732
293107535,Negative,0.95360732
183979332,Negative,0.95360655
150393502,Negative,0.95360482
293269840,Negative,0.95360243
316314147,Negative,0.95359898
293466493,Negative,0.95359397
418741883,Negative,0.95359147
260190476,Negative,0.95358986
367813693,Negative,0.95358706
7719339,Negative,0.9535827
382517839,Negative,0.95358241
1201359434,Negative,0.95358205
79442600,Negative,0.95358098
366404131,Negative,0.95357567
209451142,Negative,0.95357555
50053307,Negative,0.95357436
260355908,Negative,0.95357186
1551606954,Negative,0.95356864
33422780,Negative,0.95356637
150489008,Negative,0.95356578
130928665,Negative,0.9535647
242688609,Negative,0.95356429
117395435,Negative,0.95356363
398637668,Negative,0.95356166
399673473,Negative,0.95356017
231701850,Negative,0.95355767
26105511,Negative,0.95355594
416647376,Negative,0.95355558
259588664,Negative,0.95354843
366308902,Negative,0.95354813
318047240,Negative,0.9535468
284475402,Negative,0.95354587
356734987,Negative,0.95354533
305024656,Negative,0.95354176
300290436,Negative,0.953541219
423667967,Negative,0.95354009
393671425,Negative,0.95353752
461353661,Negative,0.95352548
309791112,Negative,0.95352519
142104707,Negative,0.95352393
147896399,Negative,0.95352006
158104838,Negative,0.95351529
381979935,Negative,0.95351237
150513898,Negative,0.95350838
407229800,Negative,0.95350772
352240040,Negative,0.95350772
369520715,Negative,0.95350724
264931386,Negative,0.95350695
393492607,Negative,0.95350546
309627399,Negative,0.95350486
309590355,Negative,0.95350176
142013954,Negative,0.95349783
142087812,Negative,0.95349729
7648635,Negative,0.95349461
203287876,Negative,0.95349133
33415865,Negative,0.95349091
95473415,Negative,0.95349056
353875121,Negative,0.95348775
368991259,Negative,0.95348215
33522816,Negative,0.95347983
159294424,Negative,0.95347661
406404882,Negative,0.95347553
134053987,Negative,0.95347553
251368815,Negative,0.95347476
150167138,Negative,0.95347267
390018424,Negative,0.95347172
394207516,Negative,0.95347053
209452505,Negative,0.95346761
142082438,Negative,0.953466
23674150,Negative,0.95346576
401842076,Negative,0.95346564
251884264,Negative,0.95346493
234280716,Negative,0.95346326
410211899,Negative,0.95346314
43138410,Negative,0.95346284
419327401,Negative,0.95346242
259901828,Negative,0.95346004
309791112,Negative,0.95345783
376939639,Negative,0.95345658
150274606,Negative,0.95345622
75237344,Negative,0.95345545
7625009,Negative,0.95345104
419328101,Negative,0.95344883
259977523,Negative,0.95344841
10495742,Negative,0.95344537
7649089,Negative,0.953444
453427488,Negative,0.95344311
411610094,Negative,0.95344061
344019833,Negative,0.95343822
364963906,Negative,0.95343661
385110262,Negative,0.95343488
209373207,Negative,0.95343328
376876939,Negative,0.95343173
301278647,Negative,0.95343161
323247033,Negative,0.95343155
318610387,Negative,0.953426
159212651,Negative,0.95342338
242902346,Negative,0.95342189
357400463,Negative,0.95341992
390129788,Negative,0.95341569
140970481,Negative,0.95341307
293109193,Negative,0.95341051
296842654,Negative,0.95340639
7903348,Negative,0.95340443
261259010,Negative,0.95340419
50086596,Negative,0.95340323
17818920,Negative,0.95340031
435870103,Negative,0.9533987
184181214,Negative,0.95339584
242994752,Negative,0.95339185
35050690,Negative,0.95338827
58641513,Negative,0.95338386
260755835,Negative,0.95338333
394087244,Negative,0.95338309
150391261,Negative,0.95338154
41527048,Negative,0.95338094
176017065,Negative,0.95337939
198510039,Negative,0.95337874
251019953,Negative,0.95337808
75037186,Negative,0.95337796
317022484,Negative,0.95337552
206600604,Negative,0.95337212
117219024,Negative,0.95337194
417618249,Negative,0.9533717
233727028,Negative,0.95337021
55745520,Negative,0.95337021
333703347,Negative,0.95337009
407578253,Negative,0.95336932
452582889,Negative,0.9533689
260266245,Negative,0.953368783
259676555,Negative,0.95336854
420072517,Negative,0.95336843
434332139,Negative,0.95336813
143027974,Negative,0.95336533
129711506,Negative,0.95336348
363394374,Negative,0.95336032
380989887,Negative,0.95335948
349188242,Negative,0.95335597
16105191,Negative,0.9533549
440734314,Negative,0.95335472
150358460,Negative,0.95335025
18632413,Negative,0.95334613
446179240,Negative,0.95334601
387401086,Negative,0.95334107
260003924,Negative,0.95333618
402130178,Negative,0.95333475
167602353,Negative,0.95333278
116158739,Negative,0.95333183
269198684,Negative,0.95333105
52096300,Negative,0.95332986
284994232,Negative,0.95332867
209318061,Negative,0.95332283
159208569,Negative,0.95332217
446024208,Negative,0.95332044
259594942,Negative,0.95331895
58537922,Negative,0.95331675
15733888,Negative,0.9533146
382582720,Negative,0.95331144
301629038,Negative,0.95331025
92082868,Negative,0.95330995
181877661,Negative,0.95330542
142311870,Negative,0.95330477
32154680,Negative,0.95330161
277713472,Negative,0.95330119
118680978,Negative,0.95330083
461347246,Negative,0.95329803
195409972,Negative,0.95329565
209429077,Negative,0.95329368
33465107,Negative,0.95329356
293526479,Negative,0.95329219
257208515,Negative,0.95329076
419081146,Negative,0.95329058
142109832,Negative,0.95329022
427751162,Negative,0.95328528
459786496,Negative,0.95328492
220602966,Negative,0.95328373
242992395,Negative,0.95327973
423360856,Negative,0.95327932
418790171,Negative,0.95327634
234284375,Negative,0.95327592
356672473,Negative,0.95327574
368644205,Negative,0.95327455
179446314,Negative,0.95327443
250346738,Negative,0.95326823
343709952,Negative,0.95326757
436561461,Negative,0.9532662
293469600,Negative,0.95326596
41958195,Negative,0.95326567
48316362,Negative,0.953264
55745785,Negative,0.9532637
219773102,Negative,0.9532609
393978675,Negative,0.95326042
402221430,Negative,0.95325935
176141684,Negative,0.95325893
158623415,Negative,0.95325565
150432806,Negative,0.95325404
293021301,Negative,0.95325375
71561284,Negative,0.95325297
334810706,Negative,0.95325112
91684195,Negative,0.9532454
158707998,Negative,0.95324528
293436807,Negative,0.95324224
398514393,Negative,0.95324075
41865127,Negative,0.95324075
244202921,Negative,0.95324039
166970155,Negative,0.95324016
293165362,Negative,0.95323998
398286346,Negative,0.95323974
268319852,Negative,0.95323956
234290676,Negative,0.95323706
261139009,Negative,0.95323551
293268986,Negative,0.95322645
302207725,Negative,0.95322341
410244615,Negative,0.95322198
334806178,Negative,0.95321971
293408946,Negative,0.95321709
259784902,Negative,0.95321548
422508178,Negative,0.95321465
22735742,Negative,0.95321441
140856962,Negative,0.95321226
229898553,Negative,0.95321214
287217901,Negative,0.95321125
435572402,Negative,0.95321083
209368440,Negative,0.9532094
199711593,Negative,0.95320553
176280966,Negative,0.95320523
421602323,Negative,0.95320064
376868641,Negative,0.95319772
171366902,Negative,0.95319748
435907975,Negative,0.95319396
138562250,Negative,0.95319217
167601954,Negative,0.95319092
393478844,Negative,0.95318776
150393805,Negative,0.95318699
466126444,Negative,0.953185081
306901026,Negative,0.95318234
144048184,Negative,0.95318234
454144754,Negative,0.95317876
272194872,Negative,0.95317823
93125728,Negative,0.95317781
385117757,Negative,0.95317745
236355194,Negative,0.95317662
269317654,Negative,0.95317554
197866972,Negative,0.95317203
83787820,Negative,0.95317185
437239777,Negative,0.95317042
396901500,Negative,0.95316923
288468223,Negative,0.95316696
93031737,Negative,0.95316613
420960693,Negative,0.95316601
201293412,Negative,0.95316243
166675657,Negative,0.95316112
150250353,Negative,0.95315862
12722617,Negative,0.95315778
41832517,Negative,0.95315516
394209770,Negative,0.95315355
25063270,Negative,0.95315248
347237882,Negative,0.95315224
234509045,Negative,0.95314997
459214993,Negative,0.95314217
141771831,Negative,0.95314109
75440633,Negative,0.95313716
142616995,Negative,0.95313644
198459678,Negative,0.95313591
188628237,Negative,0.9531284
141871036,Negative,0.95312828
268054898,Negative,0.95312399
7589055,Negative,0.95311987
209369686,Negative,0.95311934
394048016,Negative,0.95311576
326478084,Negative,0.95311421
201233116,Negative,0.95311117
4721544,Negative,0.95310944
401839105,Negative,0.95310754
260271123,Negative,0.95310557
420176606,Negative,0.95310545
365457998,Negative,0.95310426
425998549,Negative,0.95310026
452583761,Negative,0.95309752
293165020,Negative,0.95309746
348770905,Negative,0.95309681
70779672,Negative,0.95309603
444045212,Negative,0.95309561
16364083,Negative,0.95309538
167554269,Negative,0.95309258
238554224,Negative,0.95309234
161528413,Negative,0.95308912
32929059,Negative,0.95308691
266276642,Negative,0.95308447
397099986,Negative,0.95308089
368888106,Negative,0.95307392
197248417,Negative,0.9530732
376987735,Negative,0.95307255
293347451,Negative,0.9530696
167524882,Negative,0.95306486
452677671,Negative,0.95306385
306575132,Negative,0.95306093
142273244,Negative,0.95305878
150166487,Negative,0.95305854
100513714,Negative,0.95305783
16223960,Negative,0.95305705
7695009,Negative,0.95304978
55497207,Negative,0.95304906
123496620,Negative,0.95304674
141865991,Negative,0.9530459
213004063,Negative,0.95304555
260892806,Negative,0.95304364
179068366,Negative,0.95304263
419147245,Negative,0.95304197
234344025,Negative,0.9530369
302377542,Negative,0.9530344
167326598,Negative,0.95303375
234511968,Negative,0.95303237
403803749,Negative,0.95303226
234701606,Negative,0.95302999
150431804,Negative,0.95302719
206734063,Negative,0.95302272
427317503,Negative,0.95302022
264222674,Negative,0.9530195
7979546,Negative,0.95301896
267815994,Negative,0.95301676
229592251,Negative,0.95301515
167004646,Negative,0.95301104
14234660,Negative,0.95300537
41462909,Negative,0.95300519
393637273,Negative,0.95300072
1026132,Negative,0.95300019
156944943,Negative,0.95299989
168145470,Negative,0.9529978
293357555,Negative,0.95299685
251001354,Negative,0.95299685
407587602,Negative,0.95299405
418789976,Negative,0.95299327
352293273,Negative,0.95299274
180422410,Negative,0.95299244
270579426,Negative,0.95299184
419076745,Negative,0.95298702
167044529,Negative,0.9529857
318753604,Negative,0.95298517
376975114,Negative,0.95298415
269244075,Negative,0.952980638
141946139,Negative,0.95297831
365428076,Negative,0.9529776
92131534,Negative,0.95297521
184112910,Negative,0.95297414
92935647,Negative,0.9529739
55299345,Negative,0.95297348
234514905,Negative,0.95296955
27636100,Negative,0.95296651
140970013,Negative,0.9529658
279056200,Negative,0.95296568
262325269,Negative,0.95296514
352766071,Negative,0.95296025
405370777,Negative,0.9529596
237231246,Negative,0.95295537
243206804,Negative,0.95295465
133770868,Negative,0.95295376
220601038,Negative,0.95295352
921258,Negative,0.95295346
92261266,Negative,0.95295322
167421632,Negative,0.95294648
268397268,Negative,0.95294434
277871093,Negative,0.95294285
100277915,Negative,0.9529413
393489670,Negative,0.95293891
159098020,Negative,0.95293754
224288432,Negative,0.95293677
188553512,Negative,0.9529357
461659212,Negative,0.9529345
301271704,Negative,0.9529345
150323766,Negative,0.95293266
176105946,Negative,0.95292938
293433759,Negative,0.95292646
56395891,Negative,0.95292443
57503005,Negative,0.9529227
170160469,Negative,0.95292205
119492280,Negative,0.95291942
83865273,Negative,0.95291901
238582623,Negative,0.9529186
171598990,Negative,0.9529174
234490033,Negative,0.95291698
309700725,Negative,0.95291579
178411183,Negative,0.95291144
25119093,Negative,0.95291024
229942746,Negative,0.95290935
229612892,Negative,0.95290816
376929950,Negative,0.95290732
16007357,Negative,0.95290494
49645412,Negative,0.95290464
385214708,Negative,0.95290053
243210820,Negative,0.95290029
293374604,Negative,0.95289445
467715632,Negative,0.95289117
301311473,Negative,0.95288932
156644053,Negative,0.95288879
439410136,Negative,0.95288873
22036044,Negative,0.95288807
445843762,Negative,0.95288771
70911495,Negative,0.95288342
98639228,Negative,0.95288169
189806792,Negative,0.9528805
242588795,Negative,0.95287997
334381447,Negative,0.95287645
32441195,Negative,0.95287496
435903433,Negative,0.95287442
150441896,Negative,0.9528718
349645631,Negative,0.95287162
97285722,Negative,0.95286977
193830820,Negative,0.95286715
293249381,Negative,0.95286542
436850414,Negative,0.95286304
140073736,Negative,0.95286304
75234525,Negative,0.95286238
175641863,Negative,0.95286047
92082830,Negative,0.95285678
75890116,Negative,0.95285612
320198770,Negative,0.95285559
421954160,Negative,0.95285463
358508053,Negative,0.95285451
218962059,Negative,0.95285386
293163283,Negative,0.95285213
200701426,Negative,0.95284975
141943672,Negative,0.95284766
200668877,Negative,0.95284629
461346597,Negative,0.95284522
201494071,Negative,0.9528442
376851415,Negative,0.95284235
436861074,Negative,0.95284182
167748475,Negative,0.95284182
142097500,Negative,0.95284063
269571083,Negative,0.9528386
331871727,Negative,0.95283759
721018973,Negative,0.952836215
318966694,Negative,0.95283502
7541437,Negative,0.95283437
167600389,Negative,0.95283145
435924571,Negative,0.95283115
55272989,Negative,0.95282918
251065765,Negative,0.95282918
167419092,Negative,0.95282704
153066094,Negative,0.95282668
284901946,Negative,0.95282507
66497658,Negative,0.95282161
167693609,Negative,0.95281923
80471387,Negative,0.95281738
243010145,Negative,0.95281595
351768116,Negative,0.95281488
456890490,Negative,0.95281422
461331262,Negative,0.95281297
399702698,Negative,0.95281178
465353472,Negative,0.95281011
260041882,Negative,0.95280993
309475318,Negative,0.95280546
77286646,Negative,0.95280266
8070965,Negative,0.95280224
304876032,Negative,0.95280027
426151996,Negative,0.95279586
328228525,Negative,0.95279241
408119949,Negative,0.95279181
41258789,Negative,0.95279151
219788253,Negative,0.95278829
233234275,Negative,0.95278805
167753732,Negative,0.9527871
167368379,Negative,0.95278662
257920647,Negative,0.95278472
234509723,Negative,0.95278156
299780511,Negative,0.95278037
25117240,Negative,0.95277941
168145470,Negative,0.95277601
16490091,Negative,0.95277363
150388950,Negative,0.95276999
159347197,Negative,0.95276654
437263994,Negative,0.95276499
269735634,Negative,0.95276469
293360423,Negative,0.95276296
121877259,Negative,0.95276272
313607819,Negative,0.95275939
159243582,Negative,0.95275849
288430739,Negative,0.9527573
167549464,Negative,0.95275289
167042385,Negative,0.95275074
151864719,Negative,0.95274961
178774038,Negative,0.95274627
219752825,Negative,0.95274311
102054463,Negative,0.95273882
242994422,Negative,0.9527387
68801945,Negative,0.95273364
160332301,Negative,0.95273316
410214669,Negative,0.95273262
300140905,Negative,0.95273048
259264288,Negative,0.952729642
250999165,Negative,0.95272952
620069872,Negative,0.95272851
40043213,Negative,0.95272809
4132736,Negative,0.95272756
41033372,Negative,0.95272678
277802569,Negative,0.95272583
41487331,Negative,0.95272332
25116342,Negative,0.95272267
410368498,Negative,0.95271683
344953284,Negative,0.95270818
301677457,Negative,0.95270777
293302289,Negative,0.952703
393860481,Negative,0.95270288
7423977,Negative,0.95269996
262785864,Negative,0.95269865
402214875,Negative,0.95269728
355687899,Negative,0.95269448
385113142,Negative,0.95269197
88371612,Negative,0.95269173
376668467,Negative,0.95268989
183984053,Negative,0.95268971
418796612,Negative,0.95268744
234504902,Negative,0.9526872
390018424,Negative,0.95268655
167654506,Negative,0.95268571
183647537,Negative,0.95268524
167526420,Negative,0.95268524
134191782,Negative,0.95268428
100125809,Negative,0.95268047
142052826,Negative,0.95267868
301604015,Negative,0.95267725
441803619,Negative,0.95267051
350657544,Negative,0.95266533
229685704,Negative,0.95266348
372759668,Negative,0.95266056
167201105,Negative,0.95266038
120564487,Negative,0.95265919
25119336,Negative,0.95265573
382307205,Negative,0.95265311
35225472,Negative,0.95265293
311240127,Negative,0.9526515
349678456,Negative,0.95265061
377017468,Negative,0.95265001
405304166,Negative,0.9526487
259377588,Negative,0.95264751
169285703,Negative,0.952645
150392032,Negative,0.95264447
367739168,Negative,0.95264316
402386265,Negative,0.95264196
419356148,Negative,0.95264119
376993600,Negative,0.95263475
411091867,Negative,0.95263439
406351225,Negative,0.95263267
464619782,Negative,0.95263225
318120697,Negative,0.95263171
390653518,Negative,0.95262963
301604744,Negative,0.95262891
200780252,Negative,0.95262706
388800393,Negative,0.95262629
188642999,Negative,0.95262498
100611341,Negative,0.95262241
389756973,Negative,0.95262188
139368514,Negative,0.95261765
200663006,Negative,0.95261765
142216310,Negative,0.95261383
293559077,Negative,0.95261192
233179300,Negative,0.95260984
224650624,Negative,0.95260942
167250178,Negative,0.95260626
167366792,Negative,0.95260572
260042001,Negative,0.95260477
259373399,Negative,0.95260185
330289346,Negative,0.95260042
274233699,Negative,0.95259923
381454046,Negative,0.95259273
318125065,Negative,0.952587008
401889798,Negative,0.95258605
459342216,Negative,0.95258516
325253149,Negative,0.95258367
66466195,Negative,0.9525829
229156759,Negative,0.95258152
167574076,Negative,0.95257783
268377726,Negative,0.95257676
293561852,Negative,0.95257533
52005203,Negative,0.95257282
418607206,Negative,0.95256293
405372505,Negative,0.95256114
316823632,Negative,0.9525606
435290354,Negative,0.95255488
233181527,Negative,0.95255417
199506761,Negative,0.95255381
142321578,Negative,0.95255357
159330886,Negative,0.952553272
158538169,Negative,0.95255274
341873376,Negative,0.95255065
278898311,Negative,0.95255047
41592549,Negative,0.95254636
377016454,Negative,0.95254374
175370145,Negative,0.95254374
288513487,Negative,0.95254064
150389111,Negative,0.95253897
347363151,Negative,0.95253748
170248151,Negative,0.95253652
358842123,Negative,0.95253545
377039579,Negative,0.95253468
12820000,Negative,0.95253015
333800114,Negative,0.95252967
410316265,Negative,0.9525283
376931209,Negative,0.95252794
120958029,Negative,0.95252234
125172275,Negative,0.9525218
376917720,Negative,0.95251983
181466970,Negative,0.95251954
44689477,Negative,0.95251918
142320689,Negative,0.95251781
234297282,Negative,0.95251554
198179077,Negative,0.9525153
393565308,Negative,0.95251489
301462389,Negative,0.95251209
17899805,Negative,0.95251131
284711120,Negative,0.95251119
220453989,Negative,0.95251065
75470635,Negative,0.95251042
237323937,Negative,0.95250988
398667710,Negative,0.95250863
172118780,Negative,0.95250601
41528993,Negative,0.95250338
176983844,Negative,0.95250285
384662840,Negative,0.95250267
188211111,Negative,0.95250243
443859934,Negative,0.95250148
167416082,Negative,0.95249933
49690153,Negative,0.95249832
47088366,Negative,0.9524982
441789542,Negative,0.9524954
33862911,Negative,0.95249259
309653701,Negative,0.95249236
167368442,Negative,0.95248967
29117699,Negative,0.95248705
2054617329,Negative,0.95248264
49616773,Negative,0.95248252
167309413,Negative,0.95248049
385232596,Negative,0.95248008
238184716,Negative,0.95247942
394170446,Negative,0.95247626
92250015,Negative,0.95247507
24910075,Negative,0.95247293
31384801,Negative,0.95247239
268333957,Negative,0.95247132
377043152,Negative,0.95246959
60778022,Negative,0.95246911
359923026,Negative,0.95246911
360670179,Negative,0.95246845
300814860,Negative,0.95246774
323240125,Negative,0.952465117
293369056,Negative,0.95246035
234306977,Negative,0.95245844
344626080,Negative,0.95245689
25048692,Negative,0.95245689
4643973,Negative,0.95245498
184473499,Negative,0.95244914
183802377,Negative,0.95244801
167574333,Negative,0.95244795
394151713,Negative,0.95244092
461162014,Negative,0.95243776
259928587,Negative,0.9524343
50347173,Negative,0.95243114
116945500,Negative,0.95243108
294752542,Negative,0.95242941
349573219,Negative,0.95242923
293393099,Negative,0.95242858
142261856,Negative,0.95242488
150275559,Negative,0.95242351
344843428,Negative,0.95241809
259591709,Negative,0.95241719
232606948,Negative,0.95241594
14281778,Negative,0.95241582
369480172,Negative,0.95241547
149901011,Negative,0.95241505
300159973,Negative,0.95240957
293402865,Negative,0.95240867
75148017,Negative,0.9524073
416195176,Negative,0.95240521
51937010,Negative,0.95240444
70688363,Negative,0.95240068
410318987,Negative,0.95240068
142052636,Negative,0.95240015
383525869,Negative,0.95239949
243101802,Negative,0.9523986
149664212,Negative,0.95239854
229463720,Negative,0.95239621
142052685,Negative,0.95239526
49982332,Negative,0.95239431
41833693,Negative,0.9523918
300741759,Negative,0.95238823
377192353,Negative,0.9523862
14281778,Negative,0.95238501
444076284,Negative,0.95238197
273308673,Negative,0.95238185
142085513,Negative,0.95238167
47468518,Negative,0.95237994
31814417,Negative,0.95237851
248352185,Negative,0.95237774
351601680,Negative,0.95237762
284562213,Negative,0.95237756
141855033,Negative,0.95237708
316418833,Negative,0.9523769
368624640,Negative,0.952376127
264931386,Negative,0.95237494
261256254,Negative,0.9523716
351531254,Negative,0.95237052
100511948,Negative,0.95236975
141909056,Negative,0.95236945
27256360,Negative,0.95236909
307956620,Negative,0.95236844
49620724,Negative,0.95236653
456904311,Negative,0.95236498
100610203,Negative,0.952364266
385508623,Negative,0.95236069
229770465,Negative,0.95236033
301409283,Negative,0.95235914
422022199,Negative,0.95235622
229144684,Negative,0.95235527
367247897,Negative,0.95235384
200699167,Negative,0.952353
176128616,Negative,0.95235032
150358267,Negative,0.95234996
139328057,Negative,0.95234847
467032898,Negative,0.952347398
99971508,Negative,0.95234728
318064658,Negative,0.95234716
150302239,Negative,0.95234501
262691006,Negative,0.95234281
259266831,Negative,0.952340543
72818012,Negative,0.95234025
113798728,Negative,0.95233983
251608374,Negative,0.95233655
259592483,Negative,0.95233333
24586490,Negative,0.95233202
243190189,Negative,0.95232821
268430807,Negative,0.952326953
150110276,Negative,0.9523235
143851213,Negative,0.95232195
209104420,Negative,0.95232165
167549464,Negative,0.95231688
259595610,Negative,0.95231569
32091020,Negative,0.95231354
287718842,Negative,0.95231354
408238251,Negative,0.95231277
376931293,Negative,0.952312231
150988957,Negative,0.95231026
75784876,Negative,0.952308238
25063270,Negative,0.95230436
64111333,Negative,0.95230401
55848001,Negative,0.952302277
157295841,Negative,0.95230132
1551731324,Negative,0.95230079
452468734,Negative,0.95230025
211271308,Negative,0.95229882
143855337,Negative,0.95229459
289724813,Negative,0.95229203
278960768,Negative,0.95229149
25116342,Negative,0.95229125
25034152,Negative,0.95228696
293266949,Negative,0.95228618
280096966,Negative,0.95228326
377039939,Negative,0.95227873
220471602,Negative,0.95227581
185064988,Negative,0.95227396
385231356,Negative,0.95227093
234549525,Negative,0.952270389
361919765,Negative,0.95226985
251636493,Negative,0.95226878
268150752,Negative,0.95226669
377017468,Negative,0.95226663
219815773,Negative,0.95226496
219737744,Negative,0.95226496
150301189,Negative,0.95226294
366419361,Negative,0.95226187
307716779,Negative,0.95226079
33356940,Negative,0.95226055
142444421,Negative,0.95225948
49594448,Negative,0.95225632
167044529,Negative,0.952254176
385806902,Negative,0.95225298
385116755,Negative,0.95225191
21668292,Negative,0.95225102
49603891,Negative,0.95225102
426987688,Negative,0.95224684
115204772,Negative,0.95224661
399734367,Negative,0.952245
233176492,Negative,0.95224249
8005870,Negative,0.95224047
207204857,Negative,0.952239454
234877973,Negative,0.95223892
353373670,Negative,0.9522382
178278422,Negative,0.95223582
32811893,Negative,0.95223171
169720310,Negative,0.95222974
159148470,Negative,0.95222652
34789153,Negative,0.95222598
83838126,Negative,0.95222574
345660748,Negative,0.95222348
55501614,Negative,0.95222348
380669701,Negative,0.95222294
66441325,Negative,0.95222175
79313722,Negative,0.95221871
193089589,Negative,0.95221508
343177482,Negative,0.95221454
326444413,Negative,0.95221311
181163708,Negative,0.95221299
24373807,Negative,0.95221233
142615704,Negative,0.95221204
309710893,Negative,0.95220876
243685603,Negative,0.95220584
35023983,Negative,0.95220262
175391383,Negative,0.95220232
178829432,Negative,0.95219892
170654641,Negative,0.95219809
259540408,Negative,0.95219308
369683791,Negative,0.95219064
48314497,Negative,0.95219022
229594765,Negative,0.95218974
22330830,Negative,0.95218736
206589911,Negative,0.95218718
385052943,Negative,0.95218718
198413343,Negative,0.95218694
88372484,Negative,0.95218611
301305409,Negative,0.95218349
234509822,Negative,0.95217979
248818622,Negative,0.9521783
375274617,Negative,0.95217699
58171734,Negative,0.95217627
66552706,Negative,0.95217365
49620895,Negative,0.95217288
418780999,Negative,0.95217258
192784402,Negative,0.95217246
338147289,Negative,0.95217073
31927031,Negative,0.95216846
293368308,Negative,0.95216739
25116639,Negative,0.95216423
92156186,Negative,0.95216405
394050337,Negative,0.95216238
388083983,Negative,0.95216101
469016849,Negative,0.95216078
293360200,Negative,0.95216012
402922397,Negative,0.95215851
300966301,Negative,0.95215321
382274577,Negative,0.95214999
404461420,Negative,0.95214987
259037166,Negative,0.95214957
150439018,Negative,0.9521476
284904049,Negative,0.95214164
469087793,Negative,0.95214015
293458730,Negative,0.95213991
368623871,Negative,0.9521383
100103683,Negative,0.95213753
153739625,Negative,0.95213658
205490841,Negative,0.95213646
426030927,Negative,0.95213616
467182211,Negative,0.95213562
251084323,Negative,0.95213455
305048081,Negative,0.95213354
293464739,Negative,0.95213348
393590530,Negative,0.95212609
171369608,Negative,0.95211929
427544043,Negative,0.95211756
177181066,Negative,0.95211506
287079555,Negative,0.9521144
7598068,Negative,0.95211434
432613799,Negative,0.95211238
219772646,Negative,0.95211053
293119819,Negative,0.95210838
25077838,Negative,0.952106953
1551673259,Negative,0.95210481
70680765,Negative,0.95209885
48306877,Negative,0.9520964
293408146,Negative,0.95209628
260355908,Negative,0.95209533
272611424,Negative,0.95209509
100010226,Negative,0.95209432
260318642,Negative,0.95209312
737562486,Negative,0.95209128
141128546,Negative,0.95209122
305355749,Negative,0.95209014
144513406,Negative,0.95208937
376932457,Negative,0.95208913
231919476,Negative,0.95208603
309698470,Negative,0.95208591
176797648,Negative,0.95208448
18151273,Negative,0.95208341
612365,Negative,0.95208204
389925842,Negative,0.95207846
219114699,Negative,0.95207554
219762725,Negative,0.952075
260608616,Negative,0.95207381
292985096,Negative,0.95207328
241372698,Negative,0.95207316
79108006,Negative,0.95207065
65396950,Negative,0.95206875
382581072,Negative,0.95206827
200723615,Negative,0.95206743
156941975,Negative,0.95206547
293525090,Negative,0.95206344
209455107,Negative,0.95206332
234700942,Negative,0.9520632
349304291,Negative,0.95205975
232610622,Negative,0.95205867
422678679,Negative,0.95205814
7980857,Negative,0.95205814
369985169,Negative,0.95205098
219792306,Negative,0.95204616
394285077,Negative,0.952043
183981547,Negative,0.95203644
278824507,Negative,0.95203197
41863121,Negative,0.95202982
22180388,Negative,0.95202971
219037447,Negative,0.95202917
165944632,Negative,0.95202798
167653842,Negative,0.95202386
150429969,Negative,0.95202261
202382567,Negative,0.95202011
263544683,Negative,0.95201933
459970731,Negative,0.9520172
293222703,Negative,0.95201665
360742658,Negative,0.95201612
234302685,Negative,0.95201457
284479750,Negative,0.95201385
99868741,Negative,0.95201188
293306160,Negative,0.95200789
286000384,Negative,0.95200777
142219289,Negative,0.95200521
309623584,Negative,0.95200241
121597926,Negative,0.95200139
141787425,Negative,0.95200074
276751089,Negative,0.9519971
142606264,Negative,0.95199686
295317743,Negative,0.9519949
92257189,Negative,0.95199257
360019677,Negative,0.95199245
293687260,Negative,0.95199221
244138368,Negative,0.95199192
426988388,Negative,0.95199114
50201964,Negative,0.951989
138486614,Negative,0.95198858
393792677,Negative,0.95198464
62251289,Negative,0.9519825
51136719,Negative,0.95198011
